LCNS_NO,INDUTY_CD_NM,BSSH_NM,PRSDNT_NM,SITE_ADDR,HACCP_APPN_DT,HACCP_APPN_NO,PRDLST_NM,CLSBIZ_DVS_CD_NM,CLSBIZ_DT,ASGN_CANCL_DT,CRTFC_ENDDT,CRTFC_RETN_DT,sido,sigungu,haccp_designation_date
20100345002,식품소분업,(주)대우에프앤비,,경기도 하남시,20240709,2024-3-0574,"식품소분업(기타수산물가공품, 조미김)",정상,,20270708,20270708,,경기도,경기도 하남시,2024-07-09
20160219251,식품제조가공업,이든식품,,전남광주통합특별시 남구,20240709,2021-5-0440,액상차,폐업,20210520,20270708,20270708,,전남광주통합특별시,전남광주통합특별시 남구,2024-07-09
20160219251,식품제조가공업,이든식품,,전남광주통합특별시 남구,20240709,2021-5-0441,과채주스,폐업,20210520,20270708,20270708,,전남광주통합특별시,전남광주통합특별시 남구,2024-07-09
19940494017,식품제조가공업,완주군고산농협동상지점,,전북특별자치도 완주군,20240709,2018-5-9149,음료베이스,정상,,20270708,20270708,,전북특별자치도,전북특별자치도 완주군,2024-07-09
20150338378,식품제조가공업,(주)해오름씨푸드,,경기도 시흥시,20240709,2015-3-8273,기타수산물가공품 중 냉동어류,정상,,20270708,20270708,,경기도,경기도 시흥시,2024-07-09
20230308244,식품제조가공업,(유)무등청아,,전남광주통합특별시 광산구,20240709,2024-5-0313,과채가공품,정상,,20270708,20270708,,전남광주통합특별시,전남광주통합특별시 광산구,2024-07-09
20150338378,식품제조가공업,(주)해오름씨푸드,,경기도 시흥시,20240709,2015-3-8274,기타수산물가공품 중 냉동연체류,정상,,20270708,20270708,,경기도,경기도 시흥시,2024-07-09
20160219251,식품제조가공업,이든식품,,전남광주통합특별시 광산구,20240709,2021-5-0441,과채주스,정상,,20270708,20270708,,전남광주통합특별시,전남광주통합특별시 광산구,2024-07-09
20150338379,식품제조가공업,(주)영광씨푸드,,경기도 시흥시,20240709,2015-3-8276,기타수산물가공품 중 냉동연체류,정상,,20270708,20270708,,경기도,경기도 시흥시,2024-07-09
20210491590,식품제조가공업,주식회사 후레쉬닷컴,,전북특별자치도 익산시,20240709,2024-5-0311,혼합음료,정상,,20270708,20270708,,전북특별자치도,전북특별자치도 익산시,2024-07-09
19920355173,식품제조가공업,(주)취영루,,경기도 파주시,20240709,2024-1-0364,즉석조리식품,정상,,20270708,20270708,,경기도,경기도 파주시,2024-07-09
20230308244,식품제조가공업,(유)무등청아,,전남광주통합특별시 광산구,20240709,2024-5-0315,두류가공품,정상,,20270708,20270708,,전남광주통합특별시,전남광주통합특별시 광산구,2024-07-09
20210609033,식품제조가공업,(주)커스텀비,,경상남도 의령군,20240709,2021-2-0361,혼합음료,정상,,20270708,20270708,,경상남도,경상남도 의령군,2024-07-09
20150338379,식품제조가공업,(주)영광씨푸드,,경기도 시흥시,20240709,2015-3-8275,기타수산물가공품 중 냉동어류,정상,,20270708,20270708,,경기도,경기도 시흥시,2024-07-09
20230308244,식품제조가공업,(유)무등청아,,전남광주통합특별시 광산구,20240709,2024-5-0314,곡류가공품,정상,,20270708,20270708,,전남광주통합특별시,전남광주통합특별시 광산구,2024-07-09
20080380239,식품제조가공업,일동후디스(주),,강원특별자치도 춘천시,20240709,2024-1-0363,커피,정상,,20270708,20270708,,강원특별자치도,강원특별자치도 춘천시,2024-07-09
20240291621,식품제조가공업,주식회사 케이지알,,인천광역시 서해구,20240709,2024-3-0575,과자,정상,,20270708,20270708,20250730,인천광역시,인천광역시 서해구,2024-07-09
20150309085,식품제조가공업,(주)우공농업회사법인(본점),,경기도 평택시,20240708,2015-3-8272,고춧가루,정상,,20270707,20270707,,경기도,경기도 평택시,2024-07-08
20080158223,식품제조가공업,미팜에프앤비,,경상북도 경산시,20240708,2021-4-0277,떡류,정상,,20270707,20270707,,경상북도,경상북도 경산시,2024-07-08
20240804006,식품제조가공업,땅끝곳간농업회사법인유한회사,,전남광주통합특별시 해남군,20240708,2024-5-0309,절임식품,정상,,20270707,20270707,,전남광주통합특별시,전남광주통합특별시 해남군,2024-07-08
20160245067,식품제조가공업,주식회사 쏘이빠나데로,,울산광역시 북구,20240708,2021-2-0349,빵류,정상,,20270707,20270707,,울산광역시,울산광역시 북구,2024-07-08
20210507036,식품제조가공업,신세계에프앤비유한회사농업회사법인,,전남광주통합특별시 목포시,20240708,2024-5-0308,조림류,정상,,20270707,20270707,,전남광주통합특별시,전남광주통합특별시 목포시,2024-07-08
19970623024,식품제조가공업,함양농협,,경상남도 함양군,20240708,2015-2-8105,참기름,정상,,20270707,20270707,,경상남도,경상남도 함양군,2024-07-08
20210498122,식품제조가공업,홍삼이 생강날때,,전북특별자치도 완주군,20240708,2022-5-0459,액상차,정상,,20270707,20270707,,전북특별자치도,전북특별자치도 완주군,2024-07-08
19980494068,식품제조가공업,모악식품,,전북특별자치도 완주군,20240708,2015-5-8121,절임식품,정상,,20270707,20270707,,전북특별자치도,전북특별자치도 완주군,2024-07-08
20080158223,식품제조가공업,더샵코리아,,대구광역시 중구,20240708,2021-4-0277,떡류,폐업,20151109,20270707,20270707,,대구광역시,대구광역시 중구,2024-07-08
20170362356,식품제조가공업,(주)가림씨푸드,,경기도 김포시,20240708,2021-3-0787,기타수산물가공품 중 냉동어류,폐업,20210331,20270707,20270707,,경기도,경기도 김포시,2024-07-08
20110364381,식품제조가공업,(주)다익2공장,,경기도 화성시 만세구,20240708,2024-3-0573,커피,정상,,20270707,20270707,,경기도,경기도 화성시,2024-07-08
19970623024,식품제조가공업,함양농협,,경상남도 함양군,20240708,2015-2-8106,들기름,정상,,20270707,20270707,,경상남도,경상남도 함양군,2024-07-08
20210413066,식품제조가공업,주식회사 청림식품,,강원특별자치도 횡성군,20240708,2021-1-0474,당류가공품,정상,,20270707,20270707,,강원특별자치도,강원특별자치도 횡성군,2024-07-08
20170311676,식품제조가공업,고려은단 주식회사,,경기도 안산시 단원구,20240708,2021-3-0794,과채가공품,정상,,20270707,20270707,,경기도,경기도 안산시,2024-07-08
20170311676,식품제조가공업,고려은단 주식회사,,경기도 안산시 단원구,20240708,2018-3-9364,혼합음료,정상,,20270707,20270707,,경기도,경기도 안산시,2024-07-08
20160245067,식품제조가공업,주식회사 쏘이빠나데로,,울산광역시 중구,20240708,2021-2-0349,빵류,폐업,20210113,20270707,20270707,,울산광역시,울산광역시 중구,2024-07-08
20240910452,식품제조가공업,진주시농업기술센터(농산물종합가공센터),,경상남도 진주시,20240708,2024-2-0248,과채주스,정상,,20270707,20270707,,경상남도,경상남도 진주시,2024-07-08
20170311676,식품제조가공업,고려은단 주식회사,,경기도 안산시 단원구,20240708,2019-3-9154,탄산음료,정상,,20270707,20270707,20250508,경기도,경기도 안산시,2024-07-08
20210498122,식품제조가공업,홍삼이 생강날때,,전북특별자치도 완주군,20240708,2021-5-0438,인삼홍삼음료,정상,,20270707,20270707,,전북특별자치도,전북특별자치도 완주군,2024-07-08
20170362356,식품제조가공업,(주)가림씨푸드,,인천광역시 검단구,20240708,2021-3-0787,기타수산물가공품 중 냉동어류,정상,,20270707,20270707,,인천광역시,인천광역시 검단구,2024-07-08
20010372344,식품제조가공업,(주)진조미식품,,경기도 포천시,20240707,2021-1-0465,소스,정상,,20270706,20270706,,경기도,경기도 포천시,2024-07-07
20010372344,식품제조가공업,(주)진조미식품,,경기도 포천시,20240707,2021-1-0462,된장,정상,,20270706,20270706,,경기도,경기도 포천시,2024-07-07
20110355999,식품제조가공업,주식회사 황금유자,,경기도 파주시,20240707,2022-1-0120,액상차,정상,,20270706,20270706,,경기도,경기도 파주시,2024-07-07
20110355999,식품제조가공업,주식회사 황금유자,,경기도 파주시,20240707,2022-1-0298,과채주스,정상,,20270706,20270706,,경기도,경기도 파주시,2024-07-07
20010372344,식품제조가공업,(주)진조미식품,,경기도 포천시,20240707,2021-1-0464,혼합장,정상,,20270706,20270706,,경기도,경기도 포천시,2024-07-07
20000364348,식품제조가공업,(주)신원에프아이,,경기도 화성시 만세구,20240707,2021-3-0781,향미유,정상,,20270706,20270706,,경기도,경기도 화성시,2024-07-07
20010372344,식품제조가공업,(주)진조미식품,,경기도 포천시,20240707,2021-1-0466,향신료조제품,정상,,20270706,20270706,,경기도,경기도 포천시,2024-07-07
20220500882,식품제조가공업,농업회사법인 그래이너리,,경기도 안성시,20240707,2024-3-0569,과자,정상,,20270706,20270706,,경기도,경기도 안성시,2024-07-07
20200269504,식품제조가공업,(주)대흥,,경기도 수원시 영통구,20240707,2021-3-0775,잼,정상,,20270706,20270706,,경기도,경기도 수원시,2024-07-07
20210533021,식품제조가공업,완도수산물수출물류 협동조합,,전남광주통합특별시 완도군,20240707,2022-5-0699,기타수산물가공품 중 냉동어류,정상,,20270706,20270706,,전남광주통합특별시,전남광주통합특별시 완도군,2024-07-07
20000364348,식품제조가공업,(주)신원에프아이,,경기도 화성시 만세구,20240707,2021-3-0783,복합조미식품,정상,,20270706,20270706,,경기도,경기도 화성시,2024-07-07
20210533021,식품제조가공업,완도수산물수출물류 협동조합,,전남광주통합특별시 완도군,20240707,2021-5-0433,기타수산물가공품,정상,,20270706,20270706,,전남광주통합특별시,전남광주통합특별시 완도군,2024-07-07
20000364348,식품제조가공업,(주)신원에프아이,,경기도 화성시 만세구,20240707,2021-3-0784,재제소금(재제조소금),정상,,20270706,20270706,,경기도,경기도 화성시,2024-07-07
20220500882,식품제조가공업,농업회사법인 그래이너리,,경기도 안성시,20240707,2024-3-0570,곡류가공품,정상,,20270706,20270706,,경기도,경기도 안성시,2024-07-07
20210401668,식품제조가공업,깨로스터리옥희방앗간,,강원특별자치도 원주시,20240707,2021-1-0468,참기름,정상,,20270706,20270706,,강원특별자치도,강원특별자치도 원주시,2024-07-07
20110355999,식품제조가공업,주식회사 황금유자,,경기도 파주시,20240707,2018-1-9261,혼합음료,정상,,20270706,20270706,,경기도,경기도 파주시,2024-07-07
20240279498,식품제조가공업,(주)두영푸드,,인천광역시 남동구,20240707,2024-3-0566,기타수산물가공품 중 냉동연체류,정상,,20270706,20270706,,인천광역시,인천광역시 남동구,2024-07-07
20110355999,식품제조가공업,주식회사 황금유자,,경기도 파주시,20240707,2022-1-0121,커피,정상,,20270706,20270706,,경기도,경기도 파주시,2024-07-07
20010372344,식품제조가공업,(주)진조미식품,,경기도 포천시,20240707,2021-1-0463,고추장,정상,,20270706,20270706,,경기도,경기도 포천시,2024-07-07
20110355999,식품제조가공업,주식회사 황금유자,,경기도 파주시,20240707,2018-1-9260,과채음료,정상,,20270706,20270706,,경기도,경기도 파주시,2024-07-07
20110355999,식품제조가공업,주식회사 황금유자,,경기도 파주시,20240707,2022-1-0122,기타가공품,정상,,20270706,20270706,,경기도,경기도 파주시,2024-07-07
20210478106,식품제조가공업,예산국수(주),,충청남도 예산군,20240707,2021-6-0580,생면,정상,,20270706,20270706,,충청남도,충청남도 예산군,2024-07-07
20240279498,식품제조가공업,(주)두영푸드,,인천광역시 남동구,20240707,2024-3-0565,기타수산물가공품 중 냉동어류,정상,,20270706,20270706,,인천광역시,인천광역시 남동구,2024-07-07
20000364348,식품제조가공업,(주)신원에프아이,,경기도 화성시 만세구,20240707,2021-3-0785,과ㆍ채가공품,정상,,20270706,20270706,,경기도,경기도 화성시,2024-07-07
20210401668,식품제조가공업,깨로스터리옥희방앗간,,강원특별자치도 원주시,20240707,2021-1-0469,들기름,정상,,20270706,20270706,,강원특별자치도,강원특별자치도 원주시,2024-07-07
20110355999,식품제조가공업,주식회사 황금유자,,경기도 파주시,20240707,2021-1-0470,캔디류,정상,,20270706,20270706,,경기도,경기도 파주시,2024-07-07
20000364348,식품제조가공업,(주)신원에프아이,,경기도 화성시 만세구,20240707,2021-3-0780,기타가공품,정상,,20270706,20270706,,경기도,경기도 화성시,2024-07-07
20210533021,식품제조가공업,완도수산물수출물류 협동조합,,전남광주통합특별시 완도군,20240707,2022-5-0700,기타수산물가공품 중 냉동연체류,정상,,20270706,20270706,,전남광주통합특별시,전남광주통합특별시 완도군,2024-07-07
20000364348,식품제조가공업,(주)신원에프아이,,경기도 화성시 만세구,20240707,2021-3-0782,소스,정상,,20270706,20270706,,경기도,경기도 화성시,2024-07-07
20240554666,식품제조가공업,토브네이처 주식회사,,경기도 김포시,20240707,2024-3-0567,빵류,정상,,20270706,20270706,,경기도,경기도 김포시,2024-07-07
